更新时间,#genre#
20240618-14-35-01,url
405.64ms,CCTV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
374.92ms,春晚09,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042558858339330_hlshd15.m3u8
163.25ms,江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv&playlive=1&authid=0
427.93ms,山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
179.60ms,CCTV12,http://118.248.168.109:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
1101.56ms,长三角之声,https://fanmingming.com/fm?id=843
190.39ms,深圳卫视,http://223.151.51.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
2421.72ms,变形金刚,https://live.metshop.top/yy/1382736803
168.77ms,CCTV7,http://118.248.168.109:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
166.75ms,北京卫视,http://117.27.190.42:9998/tsfile/live/23257_1.m3u8?key=txiptv&playlive=1&authid=0
173.70ms,江西卫视,http://223.151.51.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
1722.54ms,神医喜来乐,https://live.metshop.top/yy/1382714119
2305.28ms,解说_默爷侃电影,https://live.metshop.top/huya/17204307
8044.89ms,解说_亮哥讲电影,https://live.metshop.top/huya/16144175
262.62ms,台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
444.73ms,江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
185.84ms,湖南卫视,http://117.27.190.42:9998/tsfile/live/23276_1.m3u8?key=txiptv&playlive=1&authid=0
708.52ms,内蒙古卫视,http://58.51.111.46:1111/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
397.14ms,生活时尚,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000006/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000006&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
539.13ms,春晚11,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8
168.11ms,CCTV14,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel12/1300.m3u8
193.83ms,辽宁卫视,http://118.248.168.109:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
754.37ms,平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
292.59ms,美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
380.39ms,湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
180.86ms,CCTV4K,http://159.75.85.63:5679/cctv4k.php
358.96ms,CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
305.01ms,广东卫视,http://222.241.154.37:9901/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
364.39ms,云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
158.21ms,陕西卫视,http://223.159.9.13:8099/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
234.48ms,内蒙古卫视,http://111.225.113.145:808/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
200.87ms,CCTV12,http://123.138.216.44:9902/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
1318.40ms,大兴电台,https://fanmingming.com/fm?id=1255
59.60ms,春晚98,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
395.16ms,CCTV15,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226476/index.m3u8
380.77ms,CCTV1,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel91/index.m3u8
160.09ms,黑龙江卫视,http://117.27.190.42:9998/tsfile/live/23256_1.m3u8?key=txiptv&playlive=1&authid=0
205.28ms,CCTV5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
371.64ms,Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
2209.77ms,新白娘子传奇,https://live.metshop.top/yy/1354490667
196.92ms,安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
516.75ms,CCTV5,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
221.05ms,东南卫视,http://61.184.128.243:1111/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
482.39ms,江西卫视,http://58.51.111.46:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
934.70ms,上海第一财经广播,https://fanmingming.com/fm?id=370
242.29ms,辽宁卫视,http://36.40.237.92:9999/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
2377.08ms,「虎牙」穿越火线•手游,http://live.iill.top/huya.php?id=660102
229.05ms,CCTV3,http://36.40.237.92:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
227.98ms,浙江卫视,http://61.184.128.243:1111/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
409.18ms,CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
294.06ms,浙江卫视,http://36.40.237.92:9999/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
20.19ms,亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
629.89ms,维吾尔语广播,https://fanmingming.com/fm?id=651
159.22ms,CCTV15,http://124.228.160.94:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
1300.80ms,「斗鱼」第五人格,http://live.iill.top/douyu.php?id=3226194
1331.18ms,俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
406.17ms,天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
382.32ms,CCTV3,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638727c125355/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSPTZ4CK5oLfjaEYe9dogNMUNNEYLCPUtKY62j1Wp5u04wipypKUQ1TTuR2lXvBl5YpHqBJmlA19x22TD9bUOjk
433.79ms,CCTV17,https://live.goodiptv.club/api/bestv.php?id=cctv17hd8m/8000000
1485.47ms,「虎牙」王者荣耀_𝟙,http://live.iill.top/huya.php?id=660002
434.51ms,春晚87,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
244.40ms,CCTV8,http://223.159.9.13:8099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
733.41ms,余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
202.75ms,深圳卫视,http://124.165.251.82:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
211.28ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
415.31ms,河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
7102.90ms,「B站」JJ斗地主,http://live.iill.top/bilibili.php?id=22021983
168.83ms,CCTV14,http://118.248.168.109:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
475.11ms,人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
364.75ms,江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
170.40ms,安徽卫视,http://58.23.26.184:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
329.54ms,黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226327/index.m3u8
1715.87ms,雍正王朝,https://live.metshop.top/yy/23206872
1619.19ms,阅读•学习「音乐」,http://live.iill.top/huya.php?id=21241813
190.74ms,CCTV5,http://171.118.223.183:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
177.43ms,东方卫视,http://124.228.160.94:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
209.07ms,CCTV4,http://221.205.129.153:9999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
406.69ms,安徽卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8
2372.66ms,公主嫁到,https://live.metshop.top/yy/1382736915
178.72ms,CCTV17,http://223.151.51.74:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
154.68ms,CCTV4,http://124.228.160.94:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
321.80ms,CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0
374.39ms,超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
162.03ms,贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8?key=txiptv&playlive=1&authid=0
4554.95ms,泰国 ASTV News 1,http://news1.live14.com/stream/news1_hi.m3u8
375.44ms,CCTV11,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000053BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0Qj2xHA4vdPGsjBbxSL3p%2FmAObVTfznR%2Fpc%2B76QYmLRMuL3Lj9iabhv8arW7kJe6%2F4
4096.61ms,倚天屠龙记,https://live.metshop.top/yy/1449856066
